Contract_ID,Collection_Period,Domain_Type,Deployment_Gas,Owner_Gas,User_Gas,Admin_Gas,Mean_Gas,Vulnerability_Count,Vulnerability_Score,Fairness_Variance,Loop_Gas_Share,Storage_Gas_Share,Runtime_ms,Anomaly_Flag
C_2025_00200,Nov-2025,Wallet,120963.02,43574.57,77765.87,52755.04,58031.83,0,0.0,0.249,0.374,0.553,43.45,0
C_2025_00201,Nov-2025,Healthcare,80909.12,57072.36,94257.65,71907.37,74412.46,0,0.0,0.205,0.383,0.646,70.81,0
C_2025_00202,Nov-2025,Token,52499.63,45767.58,290810.831341579,59155.46,67775.47,6,0.2,0.5278283040146591,0.36,0.607,65.52,1
C_2025_00203,Nov-2025,Energy,110959.92,52783.25,87322.41,49913.86,63339.84,0,0.0,0.268,0.361,0.575,86.78,0
C_2025_00204,Nov-2025,NFT,195350.02,71305.46,96205.29,88707.98,85406.24,1,0.2,0.122,0.385,0.604,44.49,0
C_2025_00205,Nov-2025,DAO,97134.33,26629.2,37693.81,34039.55,32787.52,3,0.6,0.14,0.383,0.605,43.43,0
C_2025_00206,Nov-2025,DAO,126766.72,50456.11,90670.22,46459.11,62528.48,1,0.2,0.319,0.363,0.566,58.16,0
C_2025_00207,Nov-2025,NFT,177453.41,62997.43,92376.0,78818.1,78063.84,2,0.4,0.154,0.373,0.648,82.46,0
C_2025_00208,Nov-2025,Wallet,120597.32,49377.3,93832.3,54271.83,65827.14,0,0.0,0.302,0.383,0.632,60.92,0
C_2025_00209,Nov-2025,Token,65906.16,38493.78,60561.46,46852.38,48635.87,3,0.6,0.187,0.396,0.603,48.69,0
C_2025_00210,Nov-2025,DeFi,144738.6,55250.89,89052.84,68669.76,70991.16,3,0.6,0.196,0.36,0.568,89.17,0
C_2025_00211,Nov-2025,Token,57359.02,53388.79,94627.39,61189.92,69735.37,0,0.0,0.257,0.394,0.63,67.79,0
C_2025_00212,Nov-2025,Energy,109044.3,53618.97,132939.85,62582.35,83047.06,1,0.2,0.427,0.394,0.593,48.92,0
C_2025_00213,Nov-2025,Wallet,110392.69,47864.68,90254.58,56850.87,64990.04,1,0.2,0.281,0.387,0.569,87.2,0
C_2025_00214,Nov-2025,Marketplace,112021.53,60540.78,128547.19,62099.1,83729.02,2,0.4,0.379,0.368,0.599,85.55,0
C_2025_00215,Nov-2025,Marketplace,98008.37,45961.8,97697.24,56551.0,66736.68,0,0.0,0.334,0.362,0.564,59.14,0
C_2025_00216,Nov-2025,NFT,207307.51,47421.44,97047.58,54457.42,66308.81,2,0.4,0.331,0.399,0.613,46.94,0
C_2025_00217,Nov-2025,Token,55567.68,59501.44,377512.6216356196,55208.79,79733.55,3,0.0,0.623339857936894,0.393,0.573,86.04,1
C_2025_00218,Nov-2025,DeFi,143069.46,39232.16,82481.53,43353.97,55022.55,1,0.2,0.354,0.352,0.58,75.92,0
C_2025_00219,Nov-2025,Marketplace,118683.33,55339.69,395434.17337181076,55567.39,75051.59,7,0.6,0.5899412609309517,0.372,0.596,87.55,1
C_2025_00220,Nov-2025,DeFi,97409.96,56779.37,140235.99,53616.09,83543.82,1,0.2,0.48,0.387,0.642,55.4,0
C_2025_00221,Nov-2025,NFT,166295.56,56004.69,133515.26,67294.39,85604.78,1,0.2,0.399,0.398,0.623,56.76,0
C_2025_00222,Nov-2025,Wallet,103568.44,56464.46,131820.8,53360.73,80548.67,2,0.4,0.45,0.362,0.551,65.78,0
C_2025_00223,Nov-2025,Token,71399.54,37069.52,58807.42,37809.71,44562.21,1,0.2,0.226,0.395,0.635,76.73,0
C_2025_00224,Nov-2025,DAO,120829.63,51715.61,74518.53,48177.62,58137.25,1,0.2,0.201,0.352,0.608,94.75,0
C_2025_00225,Nov-2025,NFT,176401.04,59295.03,228952.60669180844,73084.05,69479.59,4,0.2,0.18256623426153837,0.355,0.641,76.81,1
C_2025_00226,Nov-2025,DeFi,139799.25,71500.27,125808.71,73414.95,90241.31,2,0.4,0.279,0.395,0.594,73.39,0
C_2025_00227,Nov-2025,DeFi,148327.01,63996.65,402559.34347782127,63674.96,87641.22,6,0.2,0.7310294141300405,0.369,0.599,75.87,1
C_2025_00228,Nov-2025,Wallet,111478.46,54411.88,117892.71,59989.45,77431.35,1,0.2,0.371,0.363,0.586,65.99,0
C_2025_00229,Nov-2025,Token,63238.44,33457.16,48677.73,38285.43,40140.11,1,0.2,0.158,0.376,0.551,40.42,0
C_2025_00230,Nov-2025,Wallet,106289.49,43982.75,98669.2,49648.58,64100.18,1,0.2,0.383,0.397,0.59,44.79,0
C_2025_00231,Nov-2025,DeFi,116706.69,52149.29,85983.23,57518.83,65217.12,4,0.8,0.228,0.364,0.589,63.2,0
C_2025_00232,Nov-2025,Token,71650.79,48548.17,266406.93384216167,55498.43,69122.96,7,0.6,0.5784471033978744,0.35,0.614,42.81,1
C_2025_00233,Nov-2025,Token,77897.77,57174.71,77119.19,60235.59,64843.17,1,0.2,0.135,0.356,0.592,81.31,0
C_2025_00234,Nov-2025,DAO,116143.09,48653.53,100671.19,56996.06,68773.59,1,0.2,0.332,0.351,0.614,90.23,0
C_2025_00235,Nov-2025,Token,72625.09,52296.99,111976.49,49589.23,71287.57,1,0.2,0.404,0.377,0.564,40.64,0
C_2025_00236,Nov-2025,DAO,89634.83,44835.44,82129.6,50703.51,59222.85,0,0.0,0.276,0.356,0.606,58.87,0
C_2025_00237,Nov-2025,DeFi,142831.9,60298.6,387795.3287391346,70971.27,89971.19,7,0.4,0.6982212322051068,0.365,0.629,64.55,1
C_2025_00238,Nov-2025,NFT,185561.37,53909.54,124791.47,68284.73,82328.58,1,0.2,0.372,0.379,0.587,73.06,0
C_2025_00239,Nov-2025,Token,73260.37,59013.64,99551.22,57051.09,71871.98,1,0.2,0.273,0.395,0.585,48.5,0
C_2025_00240,Nov-2025,Energy,110594.94,48709.25,98781.04,50474.55,65988.28,0,0.0,0.352,0.37,0.581,77.24,0
C_2025_00241,Nov-2025,DAO,90453.32,60179.9,89262.46,77945.87,75796.08,2,0.4,0.158,0.374,0.553,67.8,0
C_2025_00242,Nov-2025,Healthcare,108774.46,53274.07,66629.6,48606.32,56169.99,1,0.2,0.136,0.351,0.626,65.22,0
C_2025_00243,Nov-2025,DeFi,138413.79,47636.16,64355.53,61087.06,57692.92,2,0.4,0.125,0.391,0.648,55.86,0
C_2025_00244,Nov-2025,DAO,108712.37,53581.74,91151.4,55518.97,66750.7,1,0.2,0.259,0.378,0.604,81.9,0
C_2025_00245,Nov-2025,Energy,107370.13,59821.77,95298.06,60045.14,71721.66,0,0.0,0.232,0.353,0.584,54.86,0
C_2025_00246,Nov-2025,DeFi,130916.73,53951.61,89098.94,61083.32,68044.63,0,0.0,0.223,0.372,0.613,66.89,0
C_2025_00247,Nov-2025,Token,67334.89,57195.72,110970.6,65675.8,77947.37,0,0.0,0.303,0.37,0.554,66.16,0
C_2025_00248,Nov-2025,Token,52803.83,51927.4,127390.24,65624.91,81647.52,3,0.6,0.402,0.39,0.562,83.68,0
C_2025_00249,Nov-2025,Token,69972.58,47043.12,114185.63,45138.74,68789.16,2,0.4,0.467,0.393,0.609,60.64,0
C_2025_00250,Nov-2025,Wallet,99131.21,44769.87,98061.13,47215.03,63348.68,2,0.4,0.388,0.393,0.648,62.42,0
C_2025_00251,Nov-2025,DeFi,137816.84,55161.72,107321.97,70740.44,77741.38,0,0.0,0.281,0.355,0.635,64.15,0
C_2025_00252,Nov-2025,DAO,117122.68,26476.89,166856.19482735454,33640.29,37818.91,4,0.0,0.5930455378686411,0.374,0.619,79.75,1
C_2025_00253,Nov-2025,Token,58816.98,53256.42,84635.86,55572.34,64488.21,2,0.4,0.221,0.398,0.551,94.88,0
C_2025_00254,Nov-2025,DeFi,144296.88,54104.68,85648.0,49004.02,62918.9,3,0.6,0.258,0.388,0.627,76.22,0
C_2025_00255,Nov-2025,Token,69676.03,53597.25,107070.44,50137.11,70268.26,1,0.2,0.371,0.37,0.591,43.63,0
C_2025_00256,Nov-2025,Token,58660.64,47536.31,106990.24,60802.51,71776.35,0,0.0,0.355,0.398,0.602,56.48,0
C_2025_00257,Nov-2025,Marketplace,110014.47,43463.29,97047.89,51409.88,63973.69,0,0.0,0.369,0.354,0.59,56.24,0
C_2025_00258,Nov-2025,DAO,100770.29,42480.78,95349.27,54022.43,63950.83,2,0.4,0.355,0.374,0.573,75.23,0
C_2025_00259,Nov-2025,NFT,176198.65,52219.02,86952.93,60528.47,66566.8,0,0.0,0.222,0.394,0.6,64.71,0
C_2025_00260,Nov-2025,DeFi,157007.67,59911.57,77484.15,70279.08,69224.93,1,0.2,0.104,0.391,0.63,70.39,0
C_2025_00261,Nov-2025,Marketplace,96132.49,50522.15,111550.37,50954.8,71009.11,1,0.2,0.404,0.357,0.613,42.99,0
C_2025_00262,Nov-2025,NFT,158551.6,58968.25,70772.22,65127.58,64956.01,0,0.0,0.074,0.364,0.621,43.45,0
C_2025_00263,Nov-2025,DeFi,142376.47,43062.96,69380.94,40511.78,50985.22,1,0.2,0.256,0.392,0.581,83.39,0
C_2025_00264,Nov-2025,DeFi,127606.08,57559.77,137160.69,60491.13,85070.53,1,0.2,0.433,0.384,0.599,61.32,0
C_2025_00265,Nov-2025,Marketplace,127072.98,57409.72,69217.31,55502.64,60709.89,6,1.0,0.1,0.355,0.628,75.43,0
C_2025_00266,Nov-2025,NFT,172211.07,46398.49,113390.46,51045.78,70278.24,1,0.2,0.435,0.36,0.587,60.34,0
C_2025_00267,Nov-2025,Token,74880.97,47439.26,109368.97,46718.07,67842.1,3,0.6,0.433,0.384,0.611,56.24,0
C_2025_00268,Nov-2025,Marketplace,114516.91,42783.59,92420.11,43906.7,59703.46,2,0.4,0.388,0.36,0.639,55.81,0
C_2025_00269,Nov-2025,DeFi,121838.29,48697.66,212033.28388999286,53876.4,56023.58,6,0.4,0.22823639288273953,0.369,0.584,41.06,1
C_2025_00270,Nov-2025,DAO,107256.8,42045.21,77393.62,44640.06,54692.96,2,0.4,0.294,0.373,0.646,68.55,0
C_2025_00271,Nov-2025,Wallet,95830.25,58914.57,129976.67,71237.65,86709.63,2,0.4,0.358,0.351,0.627,84.39,0
C_2025_00272,Nov-2025,NFT,167919.19,45411.19,55529.62,46197.86,49046.22,2,0.4,0.094,0.369,0.55,56.49,0
C_2025_00273,Nov-2025,Marketplace,111977.13,50407.1,115995.77,45842.13,70748.33,4,0.8,0.453,0.365,0.557,52.55,0
C_2025_00274,Nov-2025,Marketplace,108760.94,36854.49,80036.07,40153.85,52348.14,0,0.0,0.375,0.398,0.644,83.19,0
C_2025_00275,Nov-2025,Energy,110250.64,51845.61,127104.63,48228.96,75726.4,1,0.2,0.48,0.36,0.564,74.23,0
C_2025_00276,Nov-2025,DeFi,135899.04,61303.96,272509.3597806283,75063.6,73881.51,6,0.4,0.21811892438423935,0.363,0.585,90.46,1
C_2025_00277,Nov-2025,Token,62896.17,35314.31,83242.31,41779.96,53445.52,0,0.0,0.397,0.357,0.551,74.7,0
C_2025_00278,Nov-2025,NFT,153218.4,48753.43,312730.0752512727,54207.18,74059.35,5,0.2,0.824674878380141,0.384,0.558,55.11,1
C_2025_00279,Nov-2025,Token,63556.87,60982.79,116510.68,65442.24,80978.57,0,0.0,0.311,0.358,0.595,51.51,0
C_2025_00280,Nov-2025,DeFi,123561.33,54708.43,133970.82,53546.98,80742.08,5,1.0,0.466,0.372,0.609,44.02,0
C_2025_00281,Nov-2025,NFT,178254.89,50331.03,72836.05,61254.78,61473.95,6,1.0,0.149,0.374,0.622,53.6,0
C_2025_00282,Nov-2025,DeFi,150887.08,59402.26,83846.87,66888.98,70046.04,2,0.4,0.146,0.35,0.586,90.94,0
C_2025_00283,Nov-2025,Token,70029.0,39844.84,59316.96,40987.11,46716.3,2,0.4,0.191,0.371,0.553,66.45,0
C_2025_00284,Nov-2025,Token,58630.63,52711.95,83050.33,55829.05,63863.78,2,0.4,0.213,0.388,0.587,61.59,0
C_2025_00285,Nov-2025,DeFi,133712.68,51203.24,124741.71,57903.14,77949.36,2,0.4,0.426,0.378,0.586,76.11,0
C_2025_00286,Nov-2025,Healthcare,101479.03,45218.32,108239.59,42537.85,65331.92,1,0.2,0.465,0.352,0.554,49.64,0
C_2025_00287,Nov-2025,Marketplace,105115.56,55490.55,135152.61,62851.31,84498.15,2,0.4,0.425,0.388,0.578,59.42,0
C_2025_00288,Nov-2025,Energy,107730.56,57373.2,127051.53,62567.44,82330.72,1,0.2,0.385,0.38,0.569,58.24,0
C_2025_00289,Nov-2025,Token,62070.15,53551.04,69215.03,49674.11,57480.06,2,0.4,0.147,0.391,0.634,58.27,0
C_2025_00290,Nov-2025,NFT,195740.95,55924.73,114704.18,53723.42,74784.11,2,0.4,0.378,0.371,0.554,47.03,0
C_2025_00291,Nov-2025,NFT,188804.74,29533.05,37537.24,38074.94,35048.41,1,0.2,0.111,0.365,0.573,40.08,0
C_2025_00292,Nov-2025,Wallet,118152.48,40809.65,88331.06,50578.26,59906.32,1,0.2,0.342,0.366,0.621,84.92,0
C_2025_00293,Nov-2025,DAO,104476.84,40916.31,97074.86,50027.45,62672.88,3,0.6,0.393,0.383,0.558,69.95,0
C_2025_00294,Nov-2025,Wallet,100034.67,54180.11,119999.26,61413.65,78531.01,1,0.2,0.375,0.363,0.61,56.31,0
C_2025_00295,Nov-2025,DeFi,144555.9,56426.92,75232.36,62382.32,64680.53,1,0.2,0.121,0.397,0.633,78.35,0
C_2025_00296,Nov-2025,Token,62434.66,64361.69,154293.82,75807.66,98154.39,2,0.4,0.407,0.39,0.57,58.99,0
C_2025_00297,Nov-2025,Wallet,115274.01,56231.49,120626.32,63250.82,80036.21,2,0.4,0.36,0.358,0.629,80.39,0
C_2025_00298,Nov-2025,Token,62648.26,49427.21,113222.73,44710.23,69120.05,3,0.6,0.452,0.385,0.632,70.05,0
C_2025_00299,Nov-2025,DeFi,157288.35,50319.49,116813.31,48895.56,72009.45,2,0.4,0.44,0.357,0.637,48.65,0
C_2025_00300,Nov-2025,Healthcare,96594.3,41903.24,97753.48,48988.29,62881.67,1,0.2,0.395,0.381,0.607,85.81,0
C_2025_00301,Nov-2025,NFT,167614.46,51147.11,322781.08814541687,51917.03,66978.32,6,0.2,0.5473555051885348,0.381,0.583,80.3,1
C_2025_00302,Nov-2025,Token,59518.35,48787.56,108254.11,49485.38,68842.35,2,0.4,0.405,0.353,0.587,91.94,0
C_2025_00303,Nov-2025,Energy,126647.09,59172.99,119645.82,57965.68,78928.16,2,0.4,0.365,0.364,0.578,63.76,0
C_2025_00304,Nov-2025,Token,54373.48,50619.79,124619.82,47851.97,74363.86,2,0.4,0.478,0.371,0.585,61.87,0
C_2025_00305,Nov-2025,DeFi,117572.27,44697.72,81705.28,45029.09,57144.03,1,0.2,0.304,0.398,0.61,44.23,0
C_2025_00306,Nov-2025,Energy,103439.84,47826.76,94637.58,54974.92,65813.09,1,0.2,0.313,0.351,0.647,53.8,0
C_2025_00307,Nov-2025,NFT,198798.23,58109.41,115812.61,59571.61,77831.21,1,0.2,0.345,0.393,0.645,45.82,0
C_2025_00308,Nov-2025,Marketplace,116617.72,52724.71,77158.53,59844.36,63242.53,2,0.4,0.162,0.351,0.608,53.92,0
C_2025_00309,Nov-2025,DeFi,138580.86,49502.47,260161.38455096073,61181.13,65255.26,3,0.0,0.41332907532143465,0.384,0.648,45.6,1
C_2025_00310,Nov-2025,DeFi,129646.72,48605.17,64178.9,58294.79,57026.28,2,0.4,0.113,0.372,0.622,40.5,0
C_2025_00311,Nov-2025,NFT,209991.68,61051.63,123873.44,60856.81,81927.29,1,0.2,0.362,0.36,0.638,80.63,0
C_2025_00312,Nov-2025,Token,59411.16,43035.86,65493.17,39808.63,49445.89,2,0.4,0.231,0.384,0.558,92.33,0
C_2025_00313,Nov-2025,Token,68263.01,53620.25,121711.48,68263.1,81198.28,1,0.2,0.36,0.381,0.624,80.59,0
C_2025_00314,Nov-2025,DAO,100840.57,50303.5,84632.97,63800.27,66245.58,2,0.4,0.213,0.368,0.64,76.66,0
C_2025_00315,Nov-2025,Wallet,107229.6,61626.09,124442.87,61586.24,82551.73,2,0.4,0.359,0.382,0.644,43.52,0
C_2025_00316,Nov-2025,DeFi,121756.64,56876.7,101075.32,51687.58,69879.87,1,0.2,0.317,0.353,0.599,90.99,0
C_2025_00317,Nov-2025,NFT,180041.21,46990.94,81415.21,54606.74,61004.3,1,0.2,0.242,0.358,0.557,50.21,0
C_2025_00318,Nov-2025,Token,71322.98,52720.41,119061.84,61896.59,77892.95,0,0.0,0.377,0.364,0.581,53.75,0
C_2025_00319,Nov-2025,DeFi,174236.42,59957.44,99766.28,62446.61,74056.78,2,0.4,0.246,0.396,0.645,57.97,0
C_2025_00320,Nov-2025,Energy,111030.72,32245.6,78145.82,40324.01,50238.48,0,0.0,0.398,0.37,0.605,67.67,0
C_2025_00321,Nov-2025,Healthcare,114409.78,47491.76,98783.96,58660.08,68311.94,3,0.6,0.322,0.358,0.617,49.86,0
C_2025_00322,Nov-2025,DeFi,114444.74,55950.53,75690.8,54054.57,61898.64,0,0.0,0.158,0.386,0.623,68.32,0
C_2025_00323,Nov-2025,Token,62751.84,53399.73,88673.07,50309.92,64127.57,0,0.0,0.271,0.376,0.611,53.49,0
C_2025_00324,Nov-2025,Token,63831.31,45256.59,68086.92,44705.43,52682.98,3,0.6,0.207,0.371,0.604,78.3,0
C_2025_00325,Nov-2025,DeFi,116975.61,54277.03,100420.47,57793.27,70830.26,3,0.6,0.296,0.38,0.562,58.55,0
C_2025_00326,Nov-2025,NFT,183669.79,43551.46,63939.11,46022.73,51171.1,1,0.2,0.178,0.375,0.592,41.0,0
C_2025_00327,Nov-2025,Marketplace,141449.52,41104.26,82905.43,48316.12,57441.94,1,0.2,0.318,0.386,0.604,85.99,0
C_2025_00328,Nov-2025,DeFi,135421.63,52706.77,96486.23,54469.89,67887.63,2,0.4,0.298,0.393,0.638,65.65,0
C_2025_00329,Nov-2025,NFT,171308.31,44414.44,99692.6,55993.71,66700.25,0,0.0,0.357,0.353,0.638,61.42,0
C_2025_00330,Nov-2025,Token,68969.32,50354.14,64782.33,58376.93,57837.8,0,0.0,0.102,0.369,0.63,63.84,0
C_2025_00331,Nov-2025,Marketplace,97065.54,44490.26,73661.48,46670.87,54940.87,0,0.0,0.241,0.368,0.596,79.75,0
C_2025_00332,Nov-2025,NFT,200787.94,57744.05,69920.7,56997.25,61554.0,2,0.4,0.096,0.39,0.627,70.16,0
C_2025_00333,Nov-2025,DeFi,150948.95,53317.18,116085.96,65110.99,78171.38,1,0.2,0.348,0.384,0.612,80.82,0
C_2025_00334,Nov-2025,Marketplace,104683.47,46164.06,108833.26,55396.46,70131.26,5,1.0,0.394,0.382,0.566,66.07,0
C_2025_00335,Nov-2025,DeFi,115182.54,57465.86,274135.7137351368,58933.0,66822.47,5,0.2,0.3590885446737492,0.371,0.641,67.89,1
C_2025_00336,Nov-2025,Marketplace,99106.93,62154.27,431906.01854636066,72335.41,91826.4,4,0.2,0.7487330972072422,0.385,0.576,91.65,1
C_2025_00337,Nov-2025,DeFi,108669.9,58840.49,272561.20849803556,57450.12,69171.62,6,0.2,0.4477750925836836,0.38,0.576,76.41,1
C_2025_00338,Nov-2025,DeFi,138284.5,55005.05,120411.92,53634.81,76350.59,0,0.0,0.408,0.385,0.587,63.78,0
C_2025_00339,Nov-2025,Healthcare,114195.8,37481.58,46877.2,43731.22,42696.67,3,0.6,0.091,0.395,0.65,85.4,0
C_2025_00340,Nov-2025,Healthcare,104370.21,55157.03,107540.38,51125.18,71274.19,0,0.0,0.361,0.4,0.583,81.15,0
C_2025_00341,Nov-2025,DeFi,135529.01,52525.8,131152.56,52347.14,78675.17,0,0.0,0.472,0.371,0.563,41.23,0
C_2025_00342,Nov-2025,NFT,199295.94,45219.45,87546.44,46354.97,59706.95,1,0.2,0.33,0.351,0.626,74.31,0
C_2025_00343,Nov-2025,Token,68094.47,58727.84,113486.5,67527.95,79914.1,4,0.8,0.3,0.372,0.621,61.41,0
C_2025_00344,Nov-2025,DeFi,137497.96,38805.55,93390.86,49347.3,60514.57,1,0.2,0.391,0.361,0.65,93.96,0
C_2025_00345,Nov-2025,Wallet,123421.49,54394.53,115840.22,61860.9,77365.22,0,0.0,0.354,0.373,0.617,77.26,0
C_2025_00346,Nov-2025,Marketplace,116699.5,48717.03,69059.52,53595.74,57124.1,3,0.6,0.152,0.358,0.614,72.96,0
C_2025_00347,Nov-2025,DeFi,138443.21,42961.49,76975.11,50140.53,56692.37,1,0.2,0.258,0.351,0.628,73.53,0
C_2025_00348,Nov-2025,NFT,191930.36,53998.13,121153.14,69353.48,81501.58,2,0.4,0.353,0.358,0.607,55.24,0
C_2025_00349,Nov-2025,DeFi,132266.66,56122.21,301694.4078071914,58477.65,75066.49,4,0.0,0.6479770712126937,0.352,0.592,44.65,1
C_2025_00350,Nov-2025,DeFi,143973.57,52090.13,122296.66,60613.03,78333.27,0,0.0,0.399,0.393,0.639,50.82,0
C_2025_00351,Nov-2025,DeFi,116566.66,57968.07,130047.45,75294.44,87769.99,0,0.0,0.35,0.395,0.612,93.54,0
C_2025_00352,Nov-2025,Healthcare,124309.96,49039.09,62824.58,50711.89,54191.86,0,0.0,0.113,0.399,0.632,86.89,0
C_2025_00353,Nov-2025,DeFi,120005.74,48578.45,71606.14,48177.5,56120.7,1,0.2,0.195,0.355,0.567,48.1,0
C_2025_00354,Nov-2025,Energy,109258.83,53835.53,84084.59,65642.59,67854.24,1,0.2,0.183,0.362,0.563,54.11,0
C_2025_00355,Nov-2025,Token,75954.04,40891.46,52395.63,40245.49,44510.86,1,0.2,0.125,0.367,0.636,48.52,0
C_2025_00356,Nov-2025,DeFi,129528.41,43212.57,68843.91,48629.84,53562.11,1,0.2,0.206,0.379,0.601,47.92,0
C_2025_00357,Nov-2025,Wallet,92883.45,56250.9,356658.4765207385,52476.96,70634.13,6,0.2,0.5974601099708965,0.391,0.556,63.02,1
C_2025_00358,Nov-2025,DeFi,156082.77,47430.06,292438.1794272154,55345.42,65033.86,5,0.4,0.537252897857653,0.377,0.634,94.42,1
C_2025_00359,Nov-2025,Marketplace,106653.4,56761.26,82514.78,62196.55,67157.53,2,0.4,0.165,0.392,0.586,87.29,0
C_2025_00360,Nov-2025,Wallet,89553.54,42604.27,76269.61,51337.24,56737.04,0,0.0,0.251,0.36,0.645,49.65,0
C_2025_00361,Nov-2025,DeFi,158562.05,63007.67,115714.33,72956.46,83892.82,1,0.2,0.273,0.369,0.616,47.77,0
C_2025_00362,Nov-2025,Token,54667.8,52326.82,81746.84,51671.9,61915.19,0,0.0,0.227,0.391,0.579,90.99,0
C_2025_00363,Nov-2025,NFT,176349.87,53560.69,74229.84,56229.05,61339.86,2,0.4,0.15,0.378,0.635,83.78,0
C_2025_00364,Nov-2025,Token,69159.99,42177.3,62703.12,41640.93,48840.45,1,0.2,0.201,0.363,0.55,87.89,0
C_2025_00365,Nov-2025,DeFi,138022.26,59831.84,130154.93,57487.6,82491.46,1,0.2,0.409,0.355,0.599,90.64,0
C_2025_00366,Nov-2025,Token,59750.43,44136.86,105088.31,47986.81,65737.32,2,0.4,0.424,0.374,0.593,72.83,0
C_2025_00367,Nov-2025,Token,74373.3,47077.31,66940.21,42943.24,52320.26,0,0.0,0.2,0.367,0.601,73.83,0
C_2025_00368,Nov-2025,NFT,175425.61,57093.86,105718.32,52531.9,71781.36,0,0.0,0.335,0.378,0.594,86.15,0
C_2025_00369,Nov-2025,NFT,143937.36,47588.02,60174.99,56622.1,54795.04,0,0.0,0.097,0.38,0.578,49.54,0
C_2025_00370,Nov-2025,DAO,124654.83,46102.74,78822.85,55337.48,60087.69,0,0.0,0.229,0.389,0.574,77.26,0
C_2025_00371,Nov-2025,Marketplace,118914.31,50910.96,86727.79,47167.27,61602.01,0,0.0,0.289,0.391,0.602,82.64,0
C_2025_00372,Nov-2025,Wallet,101567.26,40362.45,163569.34269815445,51849.48,47408.82,7,0.4,0.18169193014279916,0.381,0.618,57.47,1
C_2025_00373,Nov-2025,DeFi,134970.12,54267.21,84695.05,54953.49,64638.58,1,0.2,0.219,0.386,0.621,74.25,0
C_2025_00374,Nov-2025,Healthcare,102752.23,48163.61,241250.63859504517,48376.47,60687.06,6,0.6,0.5653357133290253,0.369,0.643,43.4,1
C_2025_00375,Nov-2025,NFT,153091.98,52387.13,378503.53337623796,56509.26,79230.04,5,0.2,0.8309210570212383,0.374,0.616,81.31,1
C_2025_00376,Nov-2025,DeFi,137000.06,62168.05,147690.63,76277.91,95378.86,1,0.2,0.392,0.35,0.571,76.49,0
C_2025_00377,Nov-2025,NFT,140852.31,37571.33,281382.44253390294,47273.19,57711.92,6,0.4,0.6962112711409975,0.364,0.569,50.15,1
C_2025_00378,Nov-2025,Token,58311.14,34921.71,263300.48916702956,33104.26,49218.54,6,0.4,0.6564252662858547,0.375,0.58,72.78,1
C_2025_00379,Nov-2025,DeFi,111864.48,48093.29,65000.88,53800.92,55631.7,3,0.6,0.126,0.397,0.632,71.16,0
C_2025_00380,Nov-2025,Token,70859.94,52309.79,89940.11,53916.64,65388.85,0,0.0,0.266,0.391,0.63,45.74,0
C_2025_00381,Nov-2025,DAO,96437.56,69293.41,93845.58,89542.84,84227.28,0,0.0,0.127,0.353,0.609,80.64,0
C_2025_00382,Nov-2025,DeFi,131080.55,48302.33,91387.01,45467.27,61718.87,0,0.0,0.34,0.378,0.58,91.61,0
C_2025_00383,Nov-2025,DeFi,101382.89,43116.92,54562.5,39715.26,45798.22,2,0.4,0.139,0.381,0.575,71.77,0
C_2025_00384,Nov-2025,DeFi,146240.37,46231.0,104801.29,50435.26,67155.85,1,0.2,0.397,0.39,0.583,51.5,0
C_2025_00385,Nov-2025,DAO,109180.67,43189.04,78896.51,53397.35,58494.3,0,0.0,0.257,0.369,0.631,85.3,0
C_2025_00386,Nov-2025,DAO,100493.49,32109.37,51191.06,40875.93,41392.12,0,0.0,0.188,0.397,0.618,69.24,0
C_2025_00387,Nov-2025,Token,64785.35,45889.29,79391.8,44259.65,56513.58,4,0.8,0.286,0.371,0.562,73.7,0
C_2025_00388,Nov-2025,Wallet,112157.97,53899.31,70060.69,56155.89,60038.63,1,0.2,0.119,0.392,0.631,73.65,0
C_2025_00389,Nov-2025,DAO,93539.92,44324.47,59290.04,46184.29,49932.93,2,0.4,0.133,0.354,0.59,50.0,0
C_2025_00390,Nov-2025,DeFi,134761.8,47337.12,59383.93,50540.57,52420.54,0,0.0,0.097,0.394,0.606,52.73,0
C_2025_00391,Nov-2025,Token,79039.46,50147.21,122637.69,49554.39,74113.1,5,1.0,0.463,0.388,0.603,77.26,0
C_2025_00392,Nov-2025,Wallet,129516.56,45979.04,104455.79,44074.34,64836.39,3,0.6,0.432,0.369,0.642,53.81,0
C_2025_00393,Nov-2025,Marketplace,109320.94,59751.77,111635.66,61149.2,77512.21,1,0.2,0.311,0.352,0.577,40.35,0
C_2025_00394,Nov-2025,Marketplace,128091.6,44462.78,73343.49,51951.97,56586.08,4,0.8,0.216,0.4,0.553,73.19,0
C_2025_00395,Nov-2025,Wallet,125388.36,58701.92,79629.38,74869.13,71066.81,0,0.0,0.126,0.381,0.572,56.9,0
C_2025_00396,Nov-2025,Healthcare,83022.29,60090.54,84625.11,58190.15,67635.27,3,0.6,0.178,0.37,0.56,40.91,0
C_2025_00397,Nov-2025,NFT,195974.14,63243.26,89294.73,62833.77,71790.58,0,0.0,0.172,0.392,0.647,47.45,0
C_2025_00398,Nov-2025,DAO,115894.49,47135.76,113333.37,50333.97,70267.7,0,0.0,0.434,0.352,0.607,61.61,0
